size,sort_name,array_type,average_time
69500,Hybrid Merge+Insertion Sort,nearly sorted,17
69600,Hybrid Merge+Insertion Sort,nearly sorted,17
69700,Hybrid Merge+Insertion Sort,nearly sorted,17
69800,Hybrid Merge+Insertion Sort,nearly sorted,17
69900,Hybrid Merge+Insertion Sort,nearly sorted,17
70000,Hybrid Merge+Insertion Sort,nearly sorted,17
70100,Hybrid Merge+Insertion Sort,nearly sorted,17
70200,Hybrid Merge+Insertion Sort,nearly sorted,17
70300,Hybrid Merge+Insertion Sort,nearly sorted,17
70400,Hybrid Merge+Insertion Sort,nearly sorted,18
70500,Hybrid Merge+Insertion Sort,nearly sorted,17
70600,Hybrid Merge+Insertion Sort,nearly sorted,17
70700,Hybrid Merge+Insertion Sort,nearly sorted,17
70800,Hybrid Merge+Insertion Sort,nearly sorted,18
70900,Hybrid Merge+Insertion Sort,nearly sorted,18
71000,Hybrid Merge+Insertion Sort,nearly sorted,17
71100,Hybrid Merge+Insertion Sort,nearly sorted,17
71200,Hybrid Merge+Insertion Sort,nearly sorted,17
71300,Hybrid Merge+Insertion Sort,nearly sorted,17
71400,Hybrid Merge+Insertion Sort,nearly sorted,17
71500,Hybrid Merge+Insertion Sort,nearly sorted,17
71600,Hybrid Merge+Insertion Sort,nearly sorted,17
71700,Hybrid Merge+Insertion Sort,nearly sorted,18
71800,Hybrid Merge+Insertion Sort,nearly sorted,17
71900,Hybrid Merge+Insertion Sort,nearly sorted,18
72000,Hybrid Merge+Insertion Sort,nearly sorted,18
72100,Hybrid Merge+Insertion Sort,nearly sorted,18
72200,Hybrid Merge+Insertion Sort,nearly sorted,18
72300,Hybrid Merge+Insertion Sort,nearly sorted,18
72400,Hybrid Merge+Insertion Sort,nearly sorted,18
72500,Hybrid Merge+Insertion Sort,nearly sorted,18
72600,Hybrid Merge+Insertion Sort,nearly sorted,18
72700,Hybrid Merge+Insertion Sort,nearly sorted,18
72800,Hybrid Merge+Insertion Sort,nearly sorted,18
72900,Hybrid Merge+Insertion Sort,nearly sorted,18
73000,Hybrid Merge+Insertion Sort,nearly sorted,18
73100,Hybrid Merge+Insertion Sort,nearly sorted,18
73200,Hybrid Merge+Insertion Sort,nearly sorted,18
73300,Hybrid Merge+Insertion Sort,nearly sorted,18
73400,Hybrid Merge+Insertion Sort,nearly sorted,18
73500,Hybrid Merge+Insertion Sort,nearly sorted,18
73600,Hybrid Merge+Insertion Sort,nearly sorted,20
73700,Hybrid Merge+Insertion Sort,nearly sorted,18
73800,Hybrid Merge+Insertion Sort,nearly sorted,18
73900,Hybrid Merge+Insertion Sort,nearly sorted,18
74000,Hybrid Merge+Insertion Sort,nearly sorted,18
74100,Hybrid Merge+Insertion Sort,nearly sorted,18
74200,Hybrid Merge+Insertion Sort,nearly sorted,18
74300,Hybrid Merge+Insertion Sort,nearly sorted,18
74400,Hybrid Merge+Insertion Sort,nearly sorted,18
74500,Hybrid Merge+Insertion Sort,nearly sorted,19
74600,Hybrid Merge+Insertion Sort,nearly sorted,18
74700,Hybrid Merge+Insertion Sort,nearly sorted,19
74800,Hybrid Merge+Insertion Sort,nearly sorted,19
74900,Hybrid Merge+Insertion Sort,nearly sorted,19
75000,Hybrid Merge+Insertion Sort,nearly sorted,19
75100,Hybrid Merge+Insertion Sort,nearly sorted,19
75200,Hybrid Merge+Insertion Sort,nearly sorted,18
75300,Hybrid Merge+Insertion Sort,nearly sorted,18
75400,Hybrid Merge+Insertion Sort,nearly sorted,19
75500,Hybrid Merge+Insertion Sort,nearly sorted,19
75600,Hybrid Merge+Insertion Sort,nearly sorted,18
75700,Hybrid Merge+Insertion Sort,nearly sorted,18
75800,Hybrid Merge+Insertion Sort,nearly sorted,23
75900,Hybrid Merge+Insertion Sort,nearly sorted,19
76000,Hybrid Merge+Insertion Sort,nearly sorted,21
76100,Hybrid Merge+Insertion Sort,nearly sorted,19
76200,Hybrid Merge+Insertion Sort,nearly sorted,20
76300,Hybrid Merge+Insertion Sort,nearly sorted,22
76400,Hybrid Merge+Insertion Sort,nearly sorted,20
76500,Hybrid Merge+Insertion Sort,nearly sorted,20
76600,Hybrid Merge+Insertion Sort,nearly sorted,21
76700,Hybrid Merge+Insertion Sort,nearly sorted,22
76800,Hybrid Merge+Insertion Sort,nearly sorted,24
76900,Hybrid Merge+Insertion Sort,nearly sorted,25
77000,Hybrid Merge+Insertion Sort,nearly sorted,22
77100,Hybrid Merge+Insertion Sort,nearly sorted,23
77200,Hybrid Merge+Insertion Sort,nearly sorted,20
77300,Hybrid Merge+Insertion Sort,nearly sorted,21
77400,Hybrid Merge+Insertion Sort,nearly sorted,22
77500,Hybrid Merge+Insertion Sort,nearly sorted,22
77600,Hybrid Merge+Insertion Sort,nearly sorted,22
77700,Hybrid Merge+Insertion Sort,nearly sorted,20
77800,Hybrid Merge+Insertion Sort,nearly sorted,23
77900,Hybrid Merge+Insertion Sort,nearly sorted,23
78000,Hybrid Merge+Insertion Sort,nearly sorted,21
78100,Hybrid Merge+Insertion Sort,nearly sorted,22
78200,Hybrid Merge+Insertion Sort,nearly sorted,23
78300,Hybrid Merge+Insertion Sort,nearly sorted,23
78400,Hybrid Merge+Insertion Sort,nearly sorted,20
78500,Hybrid Merge+Insertion Sort,nearly sorted,22
78600,Hybrid Merge+Insertion Sort,nearly sorted,19
78700,Hybrid Merge+Insertion Sort,nearly sorted,19
78800,Hybrid Merge+Insertion Sort,nearly sorted,19
78900,Hybrid Merge+Insertion Sort,nearly sorted,19
79000,Hybrid Merge+Insertion Sort,nearly sorted,19
79100,Hybrid Merge+Insertion Sort,nearly sorted,19
79200,Hybrid Merge+Insertion Sort,nearly sorted,19
79300,Hybrid Merge+Insertion Sort,nearly sorted,19
79400,Hybrid Merge+Insertion Sort,nearly sorted,19
79500,Hybrid Merge+Insertion Sort,nearly sorted,23
79600,Hybrid Merge+Insertion Sort,nearly sorted,23
79700,Hybrid Merge+Insertion Sort,nearly sorted,19
79800,Hybrid Merge+Insertion Sort,nearly sorted,21
79900,Hybrid Merge+Insertion Sort,nearly sorted,20
80000,Hybrid Merge+Insertion Sort,nearly sorted,22
80100,Hybrid Merge+Insertion Sort,nearly sorted,25
80200,Hybrid Merge+Insertion Sort,nearly sorted,26
80300,Hybrid Merge+Insertion Sort,nearly sorted,24
80400,Hybrid Merge+Insertion Sort,nearly sorted,19
80500,Hybrid Merge+Insertion Sort,nearly sorted,19
80600,Hybrid Merge+Insertion Sort,nearly sorted,19
80700,Hybrid Merge+Insertion Sort,nearly sorted,19
80800,Hybrid Merge+Insertion Sort,nearly sorted,20
80900,Hybrid Merge+Insertion Sort,nearly sorted,19
81000,Hybrid Merge+Insertion Sort,nearly sorted,19
81100,Hybrid Merge+Insertion Sort,nearly sorted,19
81200,Hybrid Merge+Insertion Sort,nearly sorted,20
81300,Hybrid Merge+Insertion Sort,nearly sorted,20
81400,Hybrid Merge+Insertion Sort,nearly sorted,21
81500,Hybrid Merge+Insertion Sort,nearly sorted,20
81600,Hybrid Merge+Insertion Sort,nearly sorted,20
81700,Hybrid Merge+Insertion Sort,nearly sorted,20
81800,Hybrid Merge+Insertion Sort,nearly sorted,20
81900,Hybrid Merge+Insertion Sort,nearly sorted,20
82000,Hybrid Merge+Insertion Sort,nearly sorted,20
82100,Hybrid Merge+Insertion Sort,nearly sorted,20
82200,Hybrid Merge+Insertion Sort,nearly sorted,20
82300,Hybrid Merge+Insertion Sort,nearly sorted,20
82400,Hybrid Merge+Insertion Sort,nearly sorted,20
82500,Hybrid Merge+Insertion Sort,nearly sorted,20
82600,Hybrid Merge+Insertion Sort,nearly sorted,20
82700,Hybrid Merge+Insertion Sort,nearly sorted,20
82800,Hybrid Merge+Insertion Sort,nearly sorted,20
82900,Hybrid Merge+Insertion Sort,nearly sorted,20
83000,Hybrid Merge+Insertion Sort,nearly sorted,20
83100,Hybrid Merge+Insertion Sort,nearly sorted,20
83200,Hybrid Merge+Insertion Sort,nearly sorted,20
83300,Hybrid Merge+Insertion Sort,nearly sorted,20
83400,Hybrid Merge+Insertion Sort,nearly sorted,21
83500,Hybrid Merge+Insertion Sort,nearly sorted,21
83600,Hybrid Merge+Insertion Sort,nearly sorted,20
83700,Hybrid Merge+Insertion Sort,nearly sorted,20
83800,Hybrid Merge+Insertion Sort,nearly sorted,21
83900,Hybrid Merge+Insertion Sort,nearly sorted,20
84000,Hybrid Merge+Insertion Sort,nearly sorted,21
84100,Hybrid Merge+Insertion Sort,nearly sorted,21
84200,Hybrid Merge+Insertion Sort,nearly sorted,21
84300,Hybrid Merge+Insertion Sort,nearly sorted,23
84400,Hybrid Merge+Insertion Sort,nearly sorted,20
84500,Hybrid Merge+Insertion Sort,nearly sorted,21
84600,Hybrid Merge+Insertion Sort,nearly sorted,20
84700,Hybrid Merge+Insertion Sort,nearly sorted,24
84800,Hybrid Merge+Insertion Sort,nearly sorted,21
84900,Hybrid Merge+Insertion Sort,nearly sorted,21
85000,Hybrid Merge+Insertion Sort,nearly sorted,20
85100,Hybrid Merge+Insertion Sort,nearly sorted,21
85200,Hybrid Merge+Insertion Sort,nearly sorted,20
85300,Hybrid Merge+Insertion Sort,nearly sorted,20
85400,Hybrid Merge+Insertion Sort,nearly sorted,24
85500,Hybrid Merge+Insertion Sort,nearly sorted,20
85600,Hybrid Merge+Insertion Sort,nearly sorted,21
85700,Hybrid Merge+Insertion Sort,nearly sorted,21
85800,Hybrid Merge+Insertion Sort,nearly sorted,20
85900,Hybrid Merge+Insertion Sort,nearly sorted,21
86000,Hybrid Merge+Insertion Sort,nearly sorted,21
86100,Hybrid Merge+Insertion Sort,nearly sorted,21
86200,Hybrid Merge+Insertion Sort,nearly sorted,21
86300,Hybrid Merge+Insertion Sort,nearly sorted,21
86400,Hybrid Merge+Insertion Sort,nearly sorted,21
86500,Hybrid Merge+Insertion Sort,nearly sorted,21
86600,Hybrid Merge+Insertion Sort,nearly sorted,21
86700,Hybrid Merge+Insertion Sort,nearly sorted,21
86800,Hybrid Merge+Insertion Sort,nearly sorted,21
86900,Hybrid Merge+Insertion Sort,nearly sorted,21
87000,Hybrid Merge+Insertion Sort,nearly sorted,21
87100,Hybrid Merge+Insertion Sort,nearly sorted,21
87200,Hybrid Merge+Insertion Sort,nearly sorted,21
87300,Hybrid Merge+Insertion Sort,nearly sorted,21
87400,Hybrid Merge+Insertion Sort,nearly sorted,22
87500,Hybrid Merge+Insertion Sort,nearly sorted,21
87600,Hybrid Merge+Insertion Sort,nearly sorted,21
87700,Hybrid Merge+Insertion Sort,nearly sorted,21
87800,Hybrid Merge+Insertion Sort,nearly sorted,21
87900,Hybrid Merge+Insertion Sort,nearly sorted,21
88000,Hybrid Merge+Insertion Sort,nearly sorted,21
88100,Hybrid Merge+Insertion Sort,nearly sorted,21
88200,Hybrid Merge+Insertion Sort,nearly sorted,21
88300,Hybrid Merge+Insertion Sort,nearly sorted,21
88400,Hybrid Merge+Insertion Sort,nearly sorted,21
88500,Hybrid Merge+Insertion Sort,nearly sorted,21
88600,Hybrid Merge+Insertion Sort,nearly sorted,21
88700,Hybrid Merge+Insertion Sort,nearly sorted,21
88800,Hybrid Merge+Insertion Sort,nearly sorted,22
88900,Hybrid Merge+Insertion Sort,nearly sorted,22
89000,Hybrid Merge+Insertion Sort,nearly sorted,22
89100,Hybrid Merge+Insertion Sort,nearly sorted,23
89200,Hybrid Merge+Insertion Sort,nearly sorted,24
89300,Hybrid Merge+Insertion Sort,nearly sorted,25
89400,Hybrid Merge+Insertion Sort,nearly sorted,22
89500,Hybrid Merge+Insertion Sort,nearly sorted,22
89600,Hybrid Merge+Insertion Sort,nearly sorted,21
89700,Hybrid Merge+Insertion Sort,nearly sorted,22
89800,Hybrid Merge+Insertion Sort,nearly sorted,22
89900,Hybrid Merge+Insertion Sort,nearly sorted,22
90000,Hybrid Merge+Insertion Sort,nearly sorted,22
90100,Hybrid Merge+Insertion Sort,nearly sorted,21
90200,Hybrid Merge+Insertion Sort,nearly sorted,22
90300,Hybrid Merge+Insertion Sort,nearly sorted,22
90400,Hybrid Merge+Insertion Sort,nearly sorted,23
90500,Hybrid Merge+Insertion Sort,nearly sorted,22
90600,Hybrid Merge+Insertion Sort,nearly sorted,22
90700,Hybrid Merge+Insertion Sort,nearly sorted,22
90800,Hybrid Merge+Insertion Sort,nearly sorted,22
90900,Hybrid Merge+Insertion Sort,nearly sorted,22
91000,Hybrid Merge+Insertion Sort,nearly sorted,22
91100,Hybrid Merge+Insertion Sort,nearly sorted,22
91200,Hybrid Merge+Insertion Sort,nearly sorted,22
91300,Hybrid Merge+Insertion Sort,nearly sorted,22
91400,Hybrid Merge+Insertion Sort,nearly sorted,22
91500,Hybrid Merge+Insertion Sort,nearly sorted,22
91600,Hybrid Merge+Insertion Sort,nearly sorted,22
91700,Hybrid Merge+Insertion Sort,nearly sorted,22
91800,Hybrid Merge+Insertion Sort,nearly sorted,22
91900,Hybrid Merge+Insertion Sort,nearly sorted,22
92000,Hybrid Merge+Insertion Sort,nearly sorted,22
92100,Hybrid Merge+Insertion Sort,nearly sorted,22
92200,Hybrid Merge+Insertion Sort,nearly sorted,22
92300,Hybrid Merge+Insertion Sort,nearly sorted,22
92400,Hybrid Merge+Insertion Sort,nearly sorted,22
92500,Hybrid Merge+Insertion Sort,nearly sorted,22
92600,Hybrid Merge+Insertion Sort,nearly sorted,22
92700,Hybrid Merge+Insertion Sort,nearly sorted,23
92800,Hybrid Merge+Insertion Sort,nearly sorted,22
92900,Hybrid Merge+Insertion Sort,nearly sorted,22
93000,Hybrid Merge+Insertion Sort,nearly sorted,23
93100,Hybrid Merge+Insertion Sort,nearly sorted,23
93200,Hybrid Merge+Insertion Sort,nearly sorted,22
93300,Hybrid Merge+Insertion Sort,nearly sorted,22
93400,Hybrid Merge+Insertion Sort,nearly sorted,22
93500,Hybrid Merge+Insertion Sort,nearly sorted,22
93600,Hybrid Merge+Insertion Sort,nearly sorted,22
93700,Hybrid Merge+Insertion Sort,nearly sorted,22
93800,Hybrid Merge+Insertion Sort,nearly sorted,22
93900,Hybrid Merge+Insertion Sort,nearly sorted,23
94000,Hybrid Merge+Insertion Sort,nearly sorted,22
94100,Hybrid Merge+Insertion Sort,nearly sorted,22
94200,Hybrid Merge+Insertion Sort,nearly sorted,22
94300,Hybrid Merge+Insertion Sort,nearly sorted,22
94400,Hybrid Merge+Insertion Sort,nearly sorted,22
94500,Hybrid Merge+Insertion Sort,nearly sorted,22
94600,Hybrid Merge+Insertion Sort,nearly sorted,22
94700,Hybrid Merge+Insertion Sort,nearly sorted,22
94800,Hybrid Merge+Insertion Sort,nearly sorted,24
94900,Hybrid Merge+Insertion Sort,nearly sorted,24
95000,Hybrid Merge+Insertion Sort,nearly sorted,23
95100,Hybrid Merge+Insertion Sort,nearly sorted,22
95200,Hybrid Merge+Insertion Sort,nearly sorted,23
95300,Hybrid Merge+Insertion Sort,nearly sorted,23
95400,Hybrid Merge+Insertion Sort,nearly sorted,23
95500,Hybrid Merge+Insertion Sort,nearly sorted,23
95600,Hybrid Merge+Insertion Sort,nearly sorted,23
95700,Hybrid Merge+Insertion Sort,nearly sorted,23
95800,Hybrid Merge+Insertion Sort,nearly sorted,24
95900,Hybrid Merge+Insertion Sort,nearly sorted,23
96000,Hybrid Merge+Insertion Sort,nearly sorted,23
96100,Hybrid Merge+Insertion Sort,nearly sorted,23
96200,Hybrid Merge+Insertion Sort,nearly sorted,23
96300,Hybrid Merge+Insertion Sort,nearly sorted,23
96400,Hybrid Merge+Insertion Sort,nearly sorted,23
96500,Hybrid Merge+Insertion Sort,nearly sorted,23
96600,Hybrid Merge+Insertion Sort,nearly sorted,23
96700,Hybrid Merge+Insertion Sort,nearly sorted,24
96800,Hybrid Merge+Insertion Sort,nearly sorted,23
96900,Hybrid Merge+Insertion Sort,nearly sorted,23
97000,Hybrid Merge+Insertion Sort,nearly sorted,23
97100,Hybrid Merge+Insertion Sort,nearly sorted,23
97200,Hybrid Merge+Insertion Sort,nearly sorted,23
97300,Hybrid Merge+Insertion Sort,nearly sorted,23
97400,Hybrid Merge+Insertion Sort,nearly sorted,23
97500,Hybrid Merge+Insertion Sort,nearly sorted,23
97600,Hybrid Merge+Insertion Sort,nearly sorted,23
97700,Hybrid Merge+Insertion Sort,nearly sorted,23
97800,Hybrid Merge+Insertion Sort,nearly sorted,23
97900,Hybrid Merge+Insertion Sort,nearly sorted,24
98000,Hybrid Merge+Insertion Sort,nearly sorted,23
98100,Hybrid Merge+Insertion Sort,nearly sorted,23
98200,Hybrid Merge+Insertion Sort,nearly sorted,23
98300,Hybrid Merge+Insertion Sort,nearly sorted,23
98400,Hybrid Merge+Insertion Sort,nearly sorted,23
98500,Hybrid Merge+Insertion Sort,nearly sorted,23
98600,Hybrid Merge+Insertion Sort,nearly sorted,23
98700,Hybrid Merge+Insertion Sort,nearly sorted,23
98800,Hybrid Merge+Insertion Sort,nearly sorted,23
98900,Hybrid Merge+Insertion Sort,nearly sorted,23
99000,Hybrid Merge+Insertion Sort,nearly sorted,23
99100,Hybrid Merge+Insertion Sort,nearly sorted,23
99200,Hybrid Merge+Insertion Sort,nearly sorted,23
99300,Hybrid Merge+Insertion Sort,nearly sorted,23
99400,Hybrid Merge+Insertion Sort,nearly sorted,23
99500,Hybrid Merge+Insertion Sort,nearly sorted,24
99600,Hybrid Merge+Insertion Sort,nearly sorted,23
99700,Hybrid Merge+Insertion Sort,nearly sorted,23
99800,Hybrid Merge+Insertion Sort,nearly sorted,23
99900,Hybrid Merge+Insertion Sort,nearly sorted,24
100000,Hybrid Merge+Insertion Sort,nearly sorted,23
